OPERADOR,DEPARTAMENTO,MUNICIPIO,NOMBRE ZONA WIFI,ID ZONA WIFI,DIRECCION,LONGITUD ,LATITUD,FECHA ACTIVACIÓN
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE SIMON BOLÍVAR - CASCADA 2,1100104004,ENTRE CALLES 63 Y 53 Y CARRERAS 60 Y AVENIDA CARRERA 68,-7409074,4660727,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE CIUDAD JARDIN - ANTONIO NARIÑO,1100104005,CALLE 19 SUR # 12-24,-74096914,457975,05/31/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE EL TUNAL,1100104006,CALLE 48B SUR Y LA AVENIDA BOYACÁ,-74134083,457301,06/01/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE CENTRAL PARQUE VENECIA,1100104007,DIAGONAL 49 SUR CON CARRERA 54,-74140129,4592445,06/01/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE GIMNASIO DEL NORTE,1100104008,CALLE 63 B NO. 27 B - 70,-74075474,4653551,05/31/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE ZONAL NUEVO MUZÚ,1100104009,CARRERA 59 NO. 52ª -50 SUR,-74147188,4585573,06/01/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE ESTADIO OLAYA HERRERA,1100104010,CARRERAS 24 Y 27 ENTRE LAS CALLES 27 Y 22 SUR,-74106228,458354,05/31/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE DEL BARRIO EL RECODO,1100104011,CARRERA 123 # 13D - 47,-74167995,467977,06/01/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE BARRIO LAS MARGARITAS,1100104012,CALLE 49 SUR TRANSVERSAL 85A,-74176155,4624122,06/03/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,"PARQUE SIMON BOLÍVAR -
RECRE-DEPORTIVO (PRD) 1 ADMINISTRACIÓN",1100104013,TRANSVERSAL  48 # 63-65,-74089482,4664361,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE SIMON BOLÍVAR - PARQUE RECRE-DEPORTIVO (PRD) 2 CICLISMO RUTA,1100104014,TRANSVERSAL  48 # 63-65,-74088447,4664067,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE GAITAN CORTEZ,1100104015,CARRERA 4 ESTE CON CALLE 31SUR,-7408941,455815,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE DEL BARRIO MILENTA,1100104016,CARRERA 55 CALLE 18 SUR,-74124434,461417,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE DEL BARRIO NOGALES,1100104017,CARRERA 54 # 135-25,-74059963,4723204,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE BELLAVISTA 2 SECTOR PATIO BONITO,1100104018,CALLE 41 SUR ENTRE CARRERA 96 Y CARRERA 96 C,-74174475,4644734,06/03/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE TIMIZA,1100104019,CARRERA 72 N BIS CON CALLE 40 H SUR,-7415358,4610152,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE SIMON BOLÍVAR - TEMPLETE,1100104020,ENTRE CALLES 63 Y 53 Y CARRERAS 60 Y AVENIDA CARRERA 68,-74094162,4660766,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE SIMON BOLÍVAR - PARQUE INFANTIL 1-B,1100104021,ENTRE CALLES 63 Y 53 Y CARRERAS 60 Y AVENIDA CARRERA 68,-74095028,4659411,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE DE MARRUECOS,1100104022,CALLE 5U NO. 48-7,-7411671,4554801,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE LOS SAUCES,1100104023,CALLE 29A SUR # 35-19,-74117022,4597113,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,"PARQUE SIMON BOLÍVAR -
UNIDAD DEPORTIVA SALITRE (UDS) PISTA BMX2",1100104024,CALLE 63 N° 68 - 45,-74098135,4663656,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE DE LA AURORA,1100104025,CARRERA 39 NO. CALLE 71F SUR,-74120637,4523312,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE DE BELLAVISTA 1,1100104026,CALLE 41 SUR ENTRE CARRERA 96 Y CARRERA 96 C,-74174475,4644734,06/03/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE VIRREY - PLAZOLETA DE LAS FLORES,1100104027,CALLE 87 CON CARRERA 15,-7405544,467344,06/03/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE SIMON BOLÍVAR - PARQUE INFANTIL 1-A,1100104028,ENTRE CALLES 63 Y 53 Y CARRERAS 60 Y AVENIDA CARRERA 68,-74095028,4659411,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PIT PARQUE DE LOS PERIODISTAS,1100104029,EJE AMBIENTAL CON CALLES 15 Y 18,-74069442,4601242,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,ESTACIÓN UNIVERSIDADES,1100104030,CARRERA 3 CON CALLE 20,-74066901,4605348,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE SANTANDER,1100104031,CARRERA 7 CON CALLE 16,-74072619,4601919,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PLAZOLETA DEL ROSARIO,1100104032,CARRERA 6 CON EJE AMBIENTAL,-74072892,4600687,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,HOSPITAL DE KENNEDY,1100104033,AV 1 DE MAYO #40B-54,-74153732,4616722,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PLAZOLETA PLAZA DE RESTREPO (CALLE PEATONAL),1100104034,CALLE 19 SUR ENTRE CARRERAS 20 Y 19,-74101951,4584585,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PLAZA ESPAÑA,1100104035,CARRERAS 18 Y 19 Y LAS CALLE 10 A Y 11.,-74085388,4603652,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,HOSPITAL SIMÓN BOLÍVAR / UPA SERVITÁ,1100104036,CALLE 165 # 7-38,-74025788,4742531,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE LA AMISTAD,1100104037,TRANSVERSAL 78 J Nº 41 – 40 SUR,-74156589,4618342,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE COUNTRY SUR,1100104038,CARRERA 13 ENTRE CALLES 22 SUR Y 24 SUR,,4571258,05/31/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PIT CHORRO DE QUEVEDO,1100104039,CALLE 12B CARRERA 2,-74069744,459735,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE DEL COLEGIO DE KENNEDY DISTRITAL,1100104040,CALLE 5 SUR 72A-69,-74140823,4619977,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PIT CENTRO INTERNACIONAL,1100104041,CARREA 13 NO. 26 – 62,-74069948,4614121,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,ALAMEDA DE ARBORIZADORA ALTA,1100104042,PARQUE ARBORIZADORA ALTA CALLE 72B SUR # 42-03,-7416444,456812,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,CATAM - GRUSE 85,1100104043,CALLE 26 CON CARRERA 116,-7415146,4702998,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,MUSEO DE ARTE MODERNO DE BOGOTÁ,1100104044,CALLE 24 NO. 6-00,-74069222,4610155,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARKWAY,1100104045,CARRERA 24 ENTRE CALLE 34 Y 45,-74075239,4629386,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PIT CENTRO HISTÓRICO,1100104046,CARRERA 8 CALLE 9-83,-74076818,4597784,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,ZONA BOSQUE CALDERÓN,1100104047,TRANSVERSAL 4B ESTE CON CALLE 59 DIRECCIÓN CANCHA,-74053994,4640924,09/26/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE EL VIRREY 2,1100104048,CALLE 87 ENTRE CARRERA 15 Y AUTOPISTA NORTE,-74057681,4674908,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PLAZA FUNDACIONAL DE BOSA,1100104050,CARRERA 80 NO 61-05 SUR,-74184704,4610366,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE ZONAL FONTANAR DEL RIO,1100104051,DIAGONAL 145 CON CARRERA 112,-74108753,4755953,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE ILIMANI ,1100104052,CALLE 71P N° 27B-10- BARRIO PARAISO,-74161114,4548107,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE VALLES DE CAFAM,1100104053,CRA. 2D #91B SUR-62,-74118506,4508612,09/29/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PLAZOLETA PROCURADURÍA,1100104054,CARRERA 5 # 15-80,-74071425,4601461,04/27/2017 12:00:00 AM
METROTEL,Bogotá D.C.,Bogotá D.C.,PARQUE ALTABLANCA,1100104055,CALLE 156B #8-35,-74028677,4734323,09/29/2017 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Norte,1100107027,Portal Norte,-74046086,4754511,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Av. 39,1100107001,Av. 39,-74065445,4646983,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 19,1100107003,Calle 19,-74075494,4611518,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 22,1100107004,Calle 22,-74071686,4617832,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 26,1100107005,Calle 26,-74071686,4617835,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 45,1100107006,Calle 45,-74069484,4627443,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 57,1100107007,Calle 57,-74066291,4644569,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 63,1100107008,Calle 63,-74064725,4649245,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 72,1100107009,Calle 72,-7406218,4657397,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 76,1100107010,Calle 76,-74061092,4663867,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Flores,1100107011,Flores,-74062823,4655366,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Marly,1100107012,Marly,-74067001,463848,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Profamilia,1100107013,Profamilia,-74065445,4646983,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Tercer Milenio,1100107014,Tercer Milenio,-74084392,4597473,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Alcala,1100107015,Alcala,-7405168,4720107,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 100,1100107016,Calle 100,-74057221,4684884,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 106,1100107017,Calle 106,-74055972,4693194,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 127,1100107018,Calle 127,-7405415,470515,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 85,1100107022,Calle 85,-74059723,4671844,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Cardioinfantil,1100107023,Cardioinfantil,-74050759,4726804,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Mazuren,1100107025,Mazuren,-74050214,4733242,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Pepe Sierra,1100107026,Pepe Sierra,-74054687,469842,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Toberin,1100107030,Toberin,-74047087,4746386,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Virrey,1100107031,Virrey,-74058382,467708,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,21 Ángeles,1100107032,21 Ángeles,-74080828,4735343,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Gratamira,1100107033,Gratamira,-74073155,4727953,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Humedal Córdoba,1100107034,Humedal Córdoba,-74072788,4714522,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,La Campiña,1100107035,La Campiña,-74090793,4742272,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Suba,1100107037,Portal Suba,-7409488,4746301,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Puentelargo,1100107038,Puentelargo,-74072788,4714523,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Rionegro,1100107039,Rionegro,-74064511,4680825,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Martín,1100107040,San Martín,-74066904,4676917,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Shaio,1100107041,Shaio,-74070065,4699542,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba - TV. 91,1100107042,Suba - TV. 91,-74089675,4739893,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba AV. Boyacá,1100107043,Suba AV. Boyacá,-74074855,4722172,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba CL. 100,1100107044,Suba CL. 100,-74072788,4714523,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Suba CL. 95,1100107045,Suba CL. 95,-74063253,4684218,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Boyaca,1100107048,Boyaca,-74087276,4694174,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 47,1100107049,Carrera 47,-74073874,4678123,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 53,1100107050,Carrera 53,-74077413,4681986,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 90,1100107051,Carrera 90,-74104452,4704643,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Escuela Militar,1100107052,Escuela Militar,-74069312,4675245,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Ferias,1100107053,Ferias,-74084287,4690709,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Polo,1100107056,Polo,-74064654,4670514,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal 80,1100107057,Portal 80,-74111348,470994,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Quirigua,1100107058,Quirigua,-74108629,470667,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,AV. El Dorado,1100107060,AV. El Dorado,-74079896,4630774,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,CAD,1100107061,CAD,-74081829,46242,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Campín - U. Antonio Nariño,1100107062,Campín - U. Antonio Nariño,-74079029,4643556,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Coliseo,1100107063,Coliseo,-74078301,4650538,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Guatoque Veraguas,1100107064,Guatoque Veraguas,-7409526,4604434,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,NQS - Calle 75,1100107066,NQS - Calle 75,-74070765,4670886,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Paloquemao,1100107067,Paloquemao,-74089675,4615754,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Simón Bolívar,1100107069,Simón Bolívar,-74077572,4657827,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Tygua San Jose,1100107070,Tygua San Jose,-74089168,4600074,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,U. Nacional,1100107071,U. Nacional,-74079409,4637145,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Carrera 43,1100107075,Carrera 43,-74099954,4621286,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,CDS - Carrera 32,1100107076,CDS - Carrera 32,-7409408,4616478,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,De la Sabana,1100107077,De la Sabana,-7408226,4605742,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Mandalay,1100107078,Mandalay,-74152427,4634788,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Americas,1100107082,Portal Americas,-7417272,4628772,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Facon - KR. 22,1100107085,San Facon - KR. 22,-740827,460625,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Zona Industrial,1100107087,Zona Industrial,-74094277,4616533,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Alqueria,1100107088,Alqueria,-74135557,4594994,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Comuneros,1100107090,Comuneros,-7409922,4605069,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,General Santander,1100107091,General Santander,-74135557,4594994,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,La Despensa,1100107092,La Despensa,-74188077,459461,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,León XIII,1100107093,León XIII,-741895,4594035,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Madelena,1100107094,Madelena,-74166016,4596308,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,NQS - Calle 38A Sur,1100107095,NQS - Calle 38A Sur,-74135557,4594994,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Perdomo,1100107097,Perdomo,-74166016,4596308,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal del Sur,1100107098,Portal del Sur,-74170053,4596088,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Mateo,1100107099,San Mateo,-74204542,4589079,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Santa Isabel,1100107100,Santa Isabel,-74102523,4601095,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Sena,1100107101,Sena,-74104359,4598334,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Sevillana,1100107102,Sevillana,-74147532,4595162,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Terreros,1100107103,Terreros,-74201607,4589012,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Venecia,1100107104,Venecia,-74142302,459558,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Calle 40 Sur,1100107106,Calle 40 Sur,-74119408,4575943,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Consuelo,1100107107,Consuelo,-74123977,4560495,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Fucha,1100107108,Fucha,-74099315,4583165,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Hortua,1100107109,Hortua,-74089913,4591115,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Hospital,1100107110,Hospital,-7408626,459521,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Molinos,1100107111,Molinos,-7412181,455697,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Nariño,1100107112,Nariño,-74108396,4582544,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Olaya,1100107113,Olaya,-74112434,457454,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Parque,1100107114,Parque,-74135057,456839,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Tunal,1100107115,Portal Tunal,-74139227,4575769,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Usme,1100107116,Portal Usme,-74119148,453161,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Quiroga,1100107117,Quiroga,-74110232,4580095,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Restrepo,1100107118,Restrepo,-74112434,457454,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Santa Lucia,1100107119,Santa Lucia,-74124517,4571572,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Socorro,1100107120,Socorro,-74124546,4563607,02/15/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Las Aguas,1100107121,Las Aguas,-7408527,4590426,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Ciudad Universitaria,1100107126,Ciudad Universitaria,-74083889,4631822,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Corferias,1100107127,Corferias,-74089829,4634358,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,El Tiempo,1100107128,El Tiempo,-74105795,465653,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal Eldorado,1100107133,Portal Eldorado,-74120876,4680957,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Salitre El Greco,1100107135,Salitre El Greco,-74101378,4650392,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Bicentenario,1100107138,Bicentenario,-74081175,4594933,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Ciudad Jardin  ,1100107139,Ciudad Jardin  ,-74093713,4579097,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Country Sur,1100107140,Country Sur,-74098543,4571767,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Hospitales,1100107141,Hospitales,-74072092,4710989,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Las Nieves,1100107142,Las Nieves,-74074624,4606066,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,Portal 20 de de Julio,1100107144,Portal 20 de de Julio,-74095916,45751,03/22/2018 12:00:00 AM
UNE,Bogotá D.C.,Bogotá D.C.,San Diego,1100107145,San Diego,-74072093,4609865,03/22/2018 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Arjona,PLAZA PRINCIPAL DE ARJONA,1305205001,CLL 51 # 38,-75342717,10254764,06/22/2017 12:00:00 AM
ETB,Bolívar,Cartagena,PLAZA DE LA ADUANA,1300101000,CARRERA 4A # 31-2 A 31-100,-7555,104225,06/23/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Cartagena,CANCHA SINTÉTICA LA MARIA,1300105001,CLL 46 # 30,-75519614,10422023,06/23/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Cartagena,CASA DE LA JUSTICIA CHIQUINQUIRA,1300105002,CLL 58 # 31C,-75491704,10406206,06/23/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Cartagena,CIUDAD BICENTENARIO,1300105003,SECTOR CIUDAD BICENTENARIO,-75447668,10425865,06/23/2017 12:00:00 AM
EMTEL,Bolívar,Cartagena  (Anexo castillo de san felipe), Castillo de San Felipe,1300109001, Cra 17 con Calle 31 ,-75538975,10423933,03/03/2018 12:00:00 AM
ERT,Bolívar,Cartagena (Anexo Parque Espíritu del Manglar),Parque Espíritu del Manglar,1300108001,Playon del Blanco, Sector Chambacú,-75541842,10427858,03/03/2018 12:00:00 AM
ERT,Bolívar,El Carmen De Bolívar,Parque Principal,1324408001,Calle 24 Carrera 49-51 Centro,-75115733,9721064,01/26/2018 12:00:00 AM
ERT,Bolívar,El Carmen De Bolívar,Cancha Sintética,1324408002,Calle 23 Carrera 60-61 Doce de Noviembre,-75113611,9711111,01/26/2018 12:00:00 AM
ERT,Bolívar,El Carmen De Bolívar,Sector Monumento Entrada Carmen de Bolívar,1324408003,Calle 51 Carretera Troncal - Sector la Santa,-75137222,9724231,01/26/2018 12:00:00 AM
TELEBUCARAMANGA,Bolívar,El Peñón,"CASA DE LA CULTURA, PARQUE INFANTIL",1326805001,CRA 9 #8,-73950415,8989014,06/22/2017 12:00:00 AM
ETB,Bolívar,Magangué,PARQUE LINEAL DE SAN MARTIN,1343001000,CALLE 15 ENTRE CARRERA 18ª Y 20,-7476005,9246988,01/26/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Magangué,PARQUE DE LOS ESTUDIANTES,1343005001,CLL 16A # 10,-74749221,9238748,10/19/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Magangué,PARQUE LAS AMERICAS,1343005002,CRA 6 # 16,-74745692,9235766,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Magangué,CAI CALLE DE LAS FLOREZ,1343005003,CALLE LAS FLORES, CALLE 11A #3,-74743982,9230893,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Mahates,PARQUE CENTRAL,1343305001,CLL 18 # 36,-75188284,10237114,06/22/2017 12:00:00 AM
TELEBUCARAMANGA,Bolívar,Mahates,CORREGIMIENTO DE MALAGANA,1343305002,CORREGIMIENTO DE MALAGANA,-75227367,10138727,10/19/2017 12:00:00 AM
